scenario_id,obstacle_id,k,dx,dy
15,0,4,0.015754376537528644,-0.011834827300075918
15,0,5,-0.006867149949384508,-0.028248959566310215
15,0,6,0.017791004891473637,-0.07912609764317587
15,0,7,0.017295227075294354,-0.09775866371223897
15,0,8,0.052121493129259476,-0.11826580794500559
15,0,9,0.06886301868671196,-0.10030739156040472
15,0,10,0.07977149851661905,-0.09745841701214927
15,0,11,0.10544107607546863,-0.12257278379859889
15,0,12,0.13951596513918677,-0.12507415988189674
15,0,13,0.16904862368368068,-0.15447650199436316
15,0,14,0.16386963461287446,-0.1954666606311006
15,0,15,0.2140127335546363,-0.30449270046930343
15,0,16,0.2544202321584929,-0.2909765753069322
15,0,17,0.29047392196010663,-0.31177514109126125
15,0,18,0.3254542366234331,-0.29860615399174883
15,0,19,0.31552225339784384,-0.41294607687128904
15,0,20,0.34063228005803714,-0.4611702124823587
16,0,0,0.0,0.0
16,0,1,0.024460896396215612,0.030660541056362865
16,0,2,0.00872677511968437,0.006244478485990236
16,0,3,0.015821171982755785,0.02326463637111011
16,0,4,0.01936096863306306,-0.018828362292075816
16,0,5,0.025722803952462604,-0.09131859628079038
16,0,6,0.027240551673560494,-0.17811252964390956
16,0,7,0.05888133844808197,-0.13629224838177867
16,0,8,0.0841068953985844,-0.15087338992099655
16,0,9,0.0878101550766944,-0.15545235123106538
16,0,10,0.12606198492610932,-0.193971713483377
16,0,11,0.1578790648605269,-0.23145386599743317
16,0,12,0.18620700346471442,-0.1254146449941531
16,0,13,0.22389676227651492,-0.23276813305888883
16,0,14,0.2336859998811518,-0.10369881203329356
16,0,15,0.24725849784066664,-0.18769601494281457
16,0,16,0.27556319085770736,-0.20488243039762782
16,0,17,0.29465031322428015,-0.24280743457937345
16,0,18,0.2956570229232529,-0.25294747425234426
16,0,19,0.28971630153085015,-0.25171081320849376
16,0,20,0.2789893956261106,-0.3060502024958871
17,0,0,0.0,0.0
17,0,1,-0.015085200210270563,0.08190151902733259
17,0,2,-0.042975136575932604,0.10783756242587184
17,0,3,-0.04761185036981846,0.011472544941940319
17,0,4,-0.03146532038515132,0.002043123319801068
17,0,5,-0.002009977941802946,-0.08560902003078955
17,0,6,0.004575928318138867,-0.20533790951075048
17,0,7,0.015426139790455706,-0.1455636158061262
17,0,8,0.06734578860619263,-0.23769880676070604
