scenario_id,obstacle_id,k,dx,dy
22,0,16,-2.9123800310619643,0.14645392593602963
22,0,17,-3.1382530773984367,0.22226945245977814
22,0,18,-3.362929241481467,0.31902843270467385
22,0,19,-3.5146951521208454,0.3610603543941824
22,0,20,-3.7386180864650775,0.3604273535806419
23,0,0,0.0,0.0
23,0,1,-0.00891093360024442,-0.1055318249282089
23,0,2,-0.10302448703039957,-0.15193423273258644
23,0,3,-0.20295585587109066,-0.1573238091627316
23,0,4,-0.37944041162324815,-0.1990127880960848
23,0,5,-0.44419132661031213,-0.18900003513644548
23,0,6,-0.5708285604900745,-0.16688215077944846
23,0,7,-0.7190299063653232,-0.12022940856347408
23,0,8,-0.8329871985057391,-0.05239207406968671
23,0,9,-1.0260568786807234,-0.020007876224131804
23,0,10,-1.143087375147413,-0.07092553578722627
23,0,11,-1.2871496118513317,-0.051526590050516075
23,0,12,-1.3545431362551525,-0.05619434044177263
23,0,13,-1.460227977456917,-0.06291873444144147
23,0,14,-1.5819068013406987,0.04661198164648883
23,0,15,-1.6438219044440938,0.13838485016785174
23,0,16,-1.759779425634525,0.17310336639376755
23,0,17,-1.8625158558031902,0.23879071437573673
23,0,18,-1.9465222295125262,0.3313680527945366
23,0,19,-2.034429366879161,0.32636475321082214
23,0,20,-2.1789792387506832,0.31085357436566263
24,0,0,0.0,0.0
24,0,1,-0.07494008237779326,-0.04863284874052204
24,0,2,-0.22459053967203246,-0.10530721100682028
24,0,3,-0.35391347723538225,-0.10477944350171817
24,0,4,-0.4824469998794534,-0.1631131780213193
24,0,5,-0.642261378004255,-0.24211177669726852
24,0,6,-0.7510507499466694,-0.26340570115458095
24,0,7,-0.9221222389217996,-0.2463659830076669
24,0,8,-1.0290563808590552,-0.26965540086091566
24,0,9,-1.1676002771919372,-0.2535916597554285
24,0,10,-1.322605794231352,-0.2970436062472578
24,0,11,-1.4972127171816823,-0.25919684059774506
24,0,12,-1.6289786838934663,-0.3130218133174114
24,0,13,-1.7945957278512576,-0.2793109308615679
24,0,14,-1.936337636754672,-0.3169553806279846
24,0,15,-2.1353322016370235,-0.3077871761554157
24,0,16,-2.1981000961497266,-0.3155251327989198
24,0,17,-2.382078913572288,-0.3573971895248962
24,0,18,-2.4780372554642245,-0.4517247526806189
24,0,19,-2.646252800232734,-0.4543722774552319
24,0,20,-2.8209991699384513,-0.3545147641927086
25,0,0,0.0,0.0
25,0,1,-0.10970312172435115,-0.09548985861334802
25,0,2,-0.2055932254902384,-0.1321877953292364
25,0,3,-0.3407497128642092,-0.08553676357426476
25,0,4,-0.48973361796997494,-0.09800928617834004
25,0,5,-0.5968633336523776,-0.09768877156316591
25,0,6,-0.604804167068762,-0.15436364688556325
25,0,7,-0.7143492638736184,-0.11545375951683157
25,0,8,-0.8187356787192073,-0.1643118372958714
25,0,9,-0.9480194272952378,-0.12349201498668494
25,0,10,-1.1152281295440538,-0.056669914345297556
25,0,11,-1.1345675975308538,-0.0678396949169704
25,0,12,-1.2217491095540858,-0.06139735694109638
25,0,13,-1.3423465715578704,-0.0607640715495108
25,0,14,-1.5469433689215855,-0.15739507337911984
25,0,15,-1.6963852330823048,-0.20819517495618456
25,0,16,-1.7784803445539463,-0.2157094034833973
25,0,17,-1.8466214877606024,-0.23311380403694393
25,0,18,-1.9519311052142907,-0.22899387750504352
25,0,19,-2.096539093995526,-0.29003204375974856
25,0,20,-2.2317634013255194,-0.3747371375947367
26,0,0,0.0,0.0
26,0,1,-0.1805976466603747,0.018937590993175935
26,0,2,-0.2689150450565174,-0.05553727114593765
26,0,3,-0.36976865651447,-0.09411785291914287
26,0,4,-0.5700562933457514,-0.14208505442569552
26,0,5,-0.7557100705206601,-0.21536499478541438
26,0,6,-0.9738897804913318,-0.2471799712920617
26,0,7,-1.2002894122157546,-0.3189338627150575
26,0,8,-1.3283011769881057,-0.27803928852097126
26,0,9,-1.4868616283161646,-0.3201645715449285
26,0,10,-1.6045918350211883,-0.3770658014047856
26,0,11,-1.6954716758281485,-0.5344928998355929
26,0,12,-1.834186733246046,-0.6215990714180484
26,0,13,-1.9822125539164963,-0.6070100192007746
26,0,14,-2.134361853344795,-0.6799694698716816
26,0,15,-2.2838655869142066,-0.7553419935100583
