seed,method,scenario,S,eps_wass,sigma,shift_rho,shift_boost,ground_cost,collision,collision_step,min_clearance,min_clearance_step,total_progress,control_effort,constraint_active_count,missed_mode_steps,total_steps,avg_solve_ms,p50_solve_ms,p95_solve_ms,max_solve_ms,total_dro_injected,avg_safe_horizon,clearance_5pct
12379,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0718,12,2.4200,86.1354,135,43,80,5.8129,4.0104,13.0441,19.4558,0,7.0000,1.1069
12380,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1481,11,15.4024,307.4152,307,38,80,4.3941,3.2079,12.0251,12.5370,0,7.0000,1.1555
12381,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0079,18,8.8737,190.9774,207,18,80,6.0302,4.0546,12.2074,14.6567,0,7.0000,1.1120
12382,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2295,14,20.1113,775.3102,742,35,80,3.1980,2.5221,7.6616,14.8034,0,7.0000,1.2725
12383,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,36,0.8320,36,15.7620,361.1461,347,39,80,4.6738,3.3609,11.6027,15.6140,0,7.0000,0.8516
12384,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1435,17,13.8795,256.1573,226,45,80,4.3789,2.8159,11.8909,18.6179,0,7.0000,1.1477
12385,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1607,31,20.3015,650.1577,457,39,80,3.9510,2.5329,11.0579,15.8590,0,7.0000,1.1907
12386,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9353,15,18.0478,421.7647,342,45,80,5.5061,3.5741,15.1422,21.0139,0,7.0000,0.9734
12387,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,22,0.5864,29,20.2786,767.5240,515,33,80,4.9599,3.4260,12.8450,13.2737,0,7.0000,0.6151
12388,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9894,39,19.8553,537.8964,296,53,80,4.4648,2.8511,13.0130,18.2318,0,7.0000,1.0057
12389,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9423,17,2.4409,85.4930,108,23,80,4.8046,3.3396,12.5401,12.9907,0,7.0000,0.9710
12390,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.5862,28,2.3938,104.3250,164,35,80,5.8793,3.8263,13.1753,15.6688,0,7.0000,0.6011
12391,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,15,0.7210,49,3.3323,105.2034,147,25,80,6.0067,3.6816,13.2240,15.9539,0,7.0000,0.7346
12392,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1072,19,19.9392,576.3234,494,43,80,3.8771,2.7684,9.6433,10.1505,0,7.0000,1.1645
12393,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9743,27,19.3618,563.2583,425,26,80,5.0356,3.6118,12.6257,12.9655,0,7.0000,0.9963
12394,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,24,0.7368,31,11.7430,265.4475,363,35,80,5.7493,3.6393,13.3623,16.2445,0,7.0000,0.7439
