seed,variant,step,ego_x,ego_y,ego_theta,obs_x,obs_y,obs_mode,collision,missed_mode,clearance
200117,OT_SH,68,20.0940,0.0631,-1.2129,2.1140,-0.6141,turn_left,0,0,17.9927
200117,OT_SH,69,20.0967,0.0550,-1.2929,2.0473,-0.7072,turn_left,0,0,18.0654
200117,OT_SH,70,20.0987,0.0464,-1.3729,1.9833,-0.8023,turn_left,0,0,18.1353
200117,OT_SH,71,20.1002,0.0375,-1.4529,1.9222,-0.8994,turn_left,0,0,18.2021
200117,OT_SH,72,20.1009,0.0284,-1.5329,1.8640,-0.9983,turn_left,0,0,18.2657
200117,OT_SH,73,20.1009,0.0193,-1.6129,1.8088,-1.0989,constant_velocity,0,1,18.3262
200117,OT_SH,74,20.1001,0.0103,-1.6929,1.7535,-1.1994,constant_velocity,0,0,18.3865
200117,OT_SH,75,20.0987,0.0015,-1.7729,1.6981,-1.2999,constant_velocity,0,0,18.4465
200117,OT_SH,76,20.0966,-0.0071,-1.8529,1.6426,-1.4003,constant_velocity,0,1,18.5064
200117,OT_SH,77,20.0938,-0.0153,-1.9329,1.5871,-1.5008,constant_velocity,0,1,18.5663
200117,OT_SH,78,20.0905,-0.0232,-2.0129,1.5314,-1.6013,constant_velocity,0,0,18.6260
200117,OT_SH,79,20.0866,-0.0306,-2.0929,1.4758,-1.7018,constant_velocity,0,1,18.6856
200117,OT_SH,80,20.0822,-0.0376,-2.1729,1.4202,-1.8024,constant_velocity,0,0,18.7453
200117,OT_SH,81,20.0773,-0.0441,-2.2529,1.3645,-1.9030,turn_right,0,0,18.8049
200117,OT_SH,82,20.0721,-0.0500,-2.3329,1.3059,-2.0022,turn_right,0,0,18.8675
200117,OT_SH,83,20.0665,-0.0555,-2.4129,1.2443,-2.0996,turn_right,0,1,18.9328
200117,OT_SH,84,20.0606,-0.0603,-2.4929,1.1799,-2.1952,turn_right,0,1,19.0010
200117,OT_SH,85,20.0544,-0.0647,-2.5729,1.1125,-2.2888,turn_right,0,0,19.0720
200117,OT_SH,86,20.0479,-0.0684,-2.6529,1.0423,-2.3804,turn_left,0,0,19.1458
200117,OT_SH,87,20.0414,-0.0716,-2.7329,0.9748,-2.4741,turn_left,0,0,19.2173
200117,OT_SH,88,20.0346,-0.0742,-2.8129,0.9101,-2.5698,turn_left,0,0,19.2867
200117,OT_SH,89,20.0278,-0.0762,-2.8929,0.8483,-2.6674,constant_velocity,0,1,19.3537
200117,OT_SH,90,20.0210,-0.0777,-2.9729,0.7866,-2.7651,constant_velocity,0,1,19.4212
200117,OT_SH,91,20.0141,-0.0785,-3.0529,0.7248,-2.8628,turn_left,0,0,19.4892
200117,OT_SH,92,20.0073,-0.0789,-3.1329,0.6659,-2.9623,turn_left,0,0,19.5551
200117,OT_SH,93,20.0005,-0.0787,-3.2129,0.6099,-3.0636,turn_right,0,0,19.6190
200117,OT_SH,94,19.9939,-0.0779,-3.2929,0.5509,-3.1632,turn_right,0,1,19.6863
200117,OT_SH,95,19.9874,-0.0767,-3.3729,0.4889,-3.2609,turn_right,0,1,19.7568
200117,OT_SH,96,19.9810,-0.0749,-3.4529,0.4241,-3.3567,turn_right,0,0,19.8304
200117,OT_SH,97,19.9749,-0.0727,-3.5329,0.3566,-3.4505,turn_right,0,0,19.9071
200117,OT_SH,98,19.9691,-0.0700,-3.6129,0.2863,-3.5423,turn_right,0,1,19.9868
200117,OT_SH,99,19.9635,-0.0668,-3.6929,0.2133,-3.6319,turn_right,0,0,20.0694
200117,OT_SH,100,19.9582,-0.0633,-3.7729,0.1377,-3.7192,decelerating,0,0,20.1549
200117,OT_SH,101,19.9533,-0.0594,-3.8529,0.0622,-3.8064,decelerating,0,0,20.2410
200117,OT_SH,102,19.9487,-0.0551,-3.9329,-0.0183,-3.8987,decelerating,0,0,20.3336
200117,OT_SH,103,19.9445,-0.0505,-4.0129,-0.1037,-3.9960,decelerating,0,0,20.4328
200117,OT_SH,104,19.9407,-0.0456,-4.0929,-0.1938,-4.0982,turn_right,0,0,20.5383
200117,OT_SH,105,19.9373,-0.0404,-4.1729,-0.2918,-4.2025,turn_right,0,0,20.6528
200117,OT_SH,106,19.9344,-0.0351,-4.2529,-0.3928,-4.3038,turn_right,0,1,20.7706
200117,OT_SH,107,19.9319,-0.0295,-4.3329,-0.4969,-4.4020,turn_right,0,0,20.8915
200117,OT_SH,108,19.9299,-0.0238,-4.4129,-0.6038,-4.4968,turn_right,0,0,21.0152
200117,OT_SH,109,19.9283,-0.0179,-4.4929,-0.7134,-4.5881,turn_right,0,1,21.1416
200117,OT_SH,110,19.9273,-0.0120,-4.5729,-0.8256,-4.6762,turn_right,0,0,21.2705
200117,OT_SH,111,19.9267,-0.0060,-4.6529,-0.9404,-4.7608,turn_right,0,0,21.4019
200117,OT_SH,112,19.9265,0.0000,-4.7329,-1.0576,-4.8418,turn_right,0,0,21.5355
200117,OT_SH,113,19.9269,0.0060,-4.8129,-1.1772,-4.9193,turn_right,0,0,21.6712
200117,OT_SH,114,19.9277,0.0119,-4.8929,-1.2991,-4.9931,turn_right,0,0,21.8089
200117,OT_SH,115,19.9290,0.0177,-4.9729,-1.4231,-5.0632,turn_left,0,0,21.9483
200117,OT_SH,116,19.9308,0.0233,-5.0529,-1.5448,-5.1370,turn_left,0,0,22.0869
200117,OT_SH,117,19.9330,0.0288,-5.1329,-1.6642,-5.2144,decelerating,0,0,22.2246
200117,OT_SH,118,19.9356,0.0341,-5.2129,-1.7837,-5.2918,decelerating,0,0,22.3627
200117,OT_SH,119,19.9386,0.0392,-5.2929,-1.9081,-5.3741,constant_velocity,0,0,22.5075
200117,OT_SH,120,19.9421,0.0440,-5.3729,-2.0375,-5.4613,constant_velocity,0,0,22.6586
200117,OT_SH,121,19.9458,0.0485,-5.4529,-2.1668,-5.5486,constant_velocity,0,0,22.8100
200117,OT_SH,122,19.9500,0.0526,-5.5329,-2.2960,-5.6360,constant_velocity,0,1,22.9618
200117,OT_SH,123,19.9544,0.0564,-5.6129,-2.4252,-5.7233,turn_left,0,0,23.1139
200117,OT_SH,124,19.9591,0.0599,-5.6929,-2.5518,-5.8145,turn_left,0,0,23.2648
200117,OT_SH,125,19.9641,0.0629,-5.7729,-2.6756,-5.9094,turn_left,0,0,23.4142
200117,OT_SH,126,19.9693,0.0656,-5.8529,-2.7965,-6.0081,turn_left,0,0,23.5621
200117,OT_SH,127,19.9747,0.0678,-5.9329,-2.9143,-6.1104,turn_left,0,0,23.7082
200117,OT_SH,128,19.9802,0.0696,-6.0129,-3.0290,-6.2161,turn_left,0,0,23.8524
200117,OT_SH,129,19.9859,0.0709,-6.0929,-3.1404,-6.3252,turn_right,0,1,23.9945
200117,OT_SH,130,19.9917,0.0718,-6.1729,-3.2549,-6.4309,turn_right,0,1,24.1389
200117,OT_SH,131,19.9974,0.0722,-6.2529,-3.3725,-6.5330,turn_right,0,0,24.2855
200117,OT_SH,132,20.0033,0.0721,-6.3329,-3.4931,-6.6315,turn_right,0,1,24.4340
200117,OT_SH,133,20.0090,0.0716,-6.4129,-3.6166,-6.7262,turn_right,0,0,24.5841
200117,OT_SH,134,20.0147,0.0706,-6.4929,-3.7427,-6.8172,turn_right,0,0,24.7358
200117,OT_SH,135,20.0203,0.0692,-6.5729,-3.8716,-6.9044,turn_right,0,1,24.8888
200117,OT_SH,136,20.0258,0.0673,-6.6529,-4.0029,-6.9877,turn_right,0,1,25.0430
200117,OT_SH,137,20.0311,0.0650,-6.7329,-4.1367,-7.0671,turn_right,0,0,25.1982
200117,OT_SH,138,20.0362,0.0623,-6.8129,-4.2729,-7.1425,turn_right,0,0,25.3544
200117,OT_SH,139,20.0411,0.0592,-6.8929,-4.4113,-7.2139,turn_right,0,0,25.5112
200117,OT_SH,140,20.0457,0.0557,-6.9729,-4.5518,-7.2810,decelerating,0,1,25.6684
200117,OT_SH,141,20.0500,0.0518,-7.0529,-4.6923,-7.3482,decelerating,0,0,25.8252
200117,OT_SH,142,20.0540,0.0477,-7.1329,-4.8377,-7.4204,decelerating,0,1,25.9878
200117,OT_SH,143,20.0576,0.0432,-7.2129,-4.9882,-7.4977,decelerating,0,0,26.1564
200117,OT_SH,144,20.0609,0.0384,-7.2929,-5.1438,-7.5799,decelerating,0,1,26.3308
200117,OT_SH,145,20.0638,0.0334,-7.3729,-5.3044,-7.6671,turn_left,0,1,26.5111
200117,OT_SH,146,20.0662,0.0282,-7.4529,-5.4671,-7.7642,turn_left,0,0,26.6960
200117,OT_SH,147,20.0683,0.0228,-7.5329,-5.6268,-7.8664,constant_velocity,0,1,26.8789
200117,OT_SH,148,20.0698,0.0173,-7.6129,-5.7866,-7.9686,constant_velocity,0,0,27.0616
200117,OT_SH,149,20.0710,0.0116,-7.6929,-5.9463,-8.0710,turn_left,0,0,27.2439
200203,Base,0,0.0000,0.0000,0.0000,2.8904,0.2612,constant_velocity,0,0,2.9021
200203,Base,1,0.1648,0.0068,0.0800,2.8988,0.2606,constant_velocity,0,0,2.7457
200203,Base,2,0.1648,0.0068,0.0800,2.9073,0.2600,constant_velocity,0,0,2.7542
200203,Base,3,0.1648,0.0068,0.0800,2.9160,0.2594,constant_velocity,0,0,2.7628
200203,Base,4,0.1648,0.0068,0.0800,2.9247,0.2588,constant_velocity,0,0,2.7714
200203,Base,5,0.1648,0.0068,0.0800,2.9334,0.2581,constant_velocity,0,0,2.7800
200203,Base,6,0.1648,0.0068,0.0800,2.9421,0.2575,turn_right,0,0,2.7886
200203,Base,7,0.1648,0.0068,0.0800,2.9507,0.2566,turn_right,0,0,2.7971
200203,Base,8,0.1648,0.0068,0.0800,2.9593,0.2554,constant_velocity,0,0,2.8055
200203,Base,9,0.1648,0.0068,0.0800,2.9680,0.2542,constant_velocity,0,0,2.8141
200203,Base,10,0.1648,0.0068,0.0800,2.9768,0.2529,constant_velocity,0,0,2.8227
200203,Base,11,0.1648,0.0068,0.0800,2.9857,0.2516,constant_velocity,0,0,2.8315
200203,Base,12,0.1648,0.0068,0.0800,2.9948,0.2504,constant_velocity,0,0,2.8405
200203,Base,13,0.1648,0.0068,0.0800,3.0039,0.2492,constant_velocity,0,0,2.8494
200203,Base,14,0.1648,0.0068,0.0800,3.0130,0.2478,constant_velocity,0,0,2.8583
200203,Base,15,0.1648,0.0068,0.0800,3.0221,0.2465,constant_velocity,0,0,2.8673
200203,Base,16,0.1648,0.0068,0.0800,3.0312,0.2451,constant_velocity,0,0,2.8763
200203,Base,17,0.1648,0.0068,0.0800,3.0405,0.2436,constant_velocity,0,0,2.8854
200203,Base,18,0.1648,0.0068,0.0800,3.0498,0.2422,turn_right,0,1,2.8945
200203,Base,19,0.1648,0.0068,0.0800,3.0590,0.2406,turn_right,0,1,2.9036
200203,Base,20,0.1648,0.0068,0.0800,3.0682,0.2387,turn_right,0,0,2.9127
200203,Base,21,0.1648,0.0068,0.0800,3.0773,0.2365,turn_right,0,0,2.9215
200203,Base,22,0.1648,0.0068,0.0800,3.0862,0.2340,constant_velocity,0,0,2.9302
200203,Base,23,0.1648,0.0068,0.0800,3.0951,0.2314,turn_right,0,0,2.9389
200203,Base,24,0.1648,0.0068,0.0800,3.1040,0.2286,turn_right,0,0,2.9475
200203,Base,25,0.1648,0.0068,0.0800,3.1128,0.2254,turn_right,0,0,2.9561
200203,Base,26,0.1648,0.0068,0.0800,3.1215,0.2220,turn_left,0,1,2.9646
200203,Base,27,0.1648,0.0068,0.0800,3.1303,0.2191,constant_velocity,0,0,2.9731
200203,Base,28,0.1648,0.0068,0.0800,3.1391,0.2161,turn_left,0,1,2.9816
200203,Base,29,0.1648,0.0068,0.0800,3.1479,0.2135,constant_velocity,0,0,2.9903
200203,Base,30,0.1648,0.0068,0.0800,3.1568,0.2109,constant_velocity,0,0,2.9989
200203,Base,31,0.1648,0.0068,0.0800,3.1656,0.2083,constant_velocity,0,0,3.0076
200203,Base,32,0.1648,0.0068,0.0800,3.1745,0.2056,constant_velocity,0,0,3.0162
200203,Base,33,0.1648,0.0068,0.0800,3.1833,0.2030,constant_velocity,0,0,3.0248
200203,Base,34,0.1648,0.0068,0.0800,3.1922,0.2003,constant_velocity,0,0,3.0335
200203,Base,35,0.1648,0.0068,0.0800,3.2011,0.1975,constant_velocity,0,0,3.0423
200203,Base,36,0.1648,0.0068,0.0800,3.2100,0.1949,constant_velocity,0,0,3.0510
200203,Base,37,0.1648,0.0068,0.0800,3.2188,0.1924,constant_velocity,0,0,3.0596
200203,Base,38,0.1648,0.0068,0.0800,3.2274,0.1899,constant_velocity,0,0,3.0680
200203,Base,39,0.1648,0.0068,0.0800,3.2359,0.1873,constant_velocity,0,0,3.0764
200203,Base,40,0.1648,0.0068,0.0800,3.2443,0.1846,turn_right,0,0,3.0846
200203,Base,41,0.1648,0.0068,0.0800,3.2525,0.1816,turn_left,0,1,3.0926
200203,Base,42,0.1648,0.0068,0.0800,3.2607,0.1789,turn_left,0,1,3.1007
200203,Base,43,0.1648,0.0068,0.0800,3.2688,0.1764,turn_left,0,1,3.1086
200203,Base,44,0.1648,0.0068,0.0800,3.2770,0.1741,turn_left,0,0,3.1167
200203,Base,45,0.1648,0.0068,0.0800,3.2853,0.1719,turn_left,0,0,3.1249
200203,Base,46,0.1648,0.0068,0.0800,3.2939,0.1700,turn_left,0,0,3.1333
200203,Base,47,0.1648,0.0068,0.0800,3.3025,0.1684,turn_left,0,1,3.1418
200203,Base,48,0.1648,0.0068,0.0800,3.3111,0.1671,turn_right,0,0,3.1503
200203,Base,49,0.1648,0.0068,0.0800,3.3195,0.1654,turn_right,0,0,3.1586
200203,Base,50,0.1648,0.0068,0.0800,3.3278,0.1638,turn_right,0,0,3.1669
200203,Base,51,0.1648,0.0068,0.0800,3.3362,0.1620,turn_right,0,0,3.1752
200203,Base,52,0.1648,0.0068,0.0800,3.3446,0.1600,turn_right,0,0,3.1835
200203,Base,53,0.1648,0.0068,0.0800,3.3528,0.1577,turn_right,0,0,3.1916
200203,Base,54,0.1648,0.0068,0.0800,3.3609,0.1552,constant_velocity,0,0,3.1996
200203,Base,55,0.1648,0.0068,0.0800,3.3691,0.1527,constant_velocity,0,0,3.2076
200203,Base,56,0.1648,0.0068,0.0800,3.3773,0.1503,constant_velocity,0,0,3.2156
200203,Base,57,0.1648,0.0068,0.0800,3.3854,0.1479,constant_velocity,0,0,3.2237
200203,Base,58,0.1648,0.0068,0.0800,3.3936,0.1455,constant_velocity,0,0,3.2318
200203,Base,59,0.1648,0.0068,0.0800,3.4017,0.1430,constant_velocity,0,0,3.2398
200203,Base,60,0.1648,0.0068,0.0800,3.4097,0.1403,constant_velocity,0,0,3.2477
200203,Base,61,0.1648,0.0068,0.0800,3.4176,0.1376,constant_velocity,0,0,3.2554
200203,Base,62,0.1648,0.0068,0.0800,3.4253,0.1350,constant_velocity,0,0,3.2630
200203,Base,63,0.1648,0.0068,0.0800,3.4332,0.1323,constant_velocity,0,0,3.2707
200203,Base,64,0.1648,0.0068,0.0800,3.4410,0.1295,turn_right,0,0,3.2785
200203,Base,65,0.1648,0.0068,0.0800,3.4488,0.1266,turn_right,0,0,3.2862
200203,Base,66,0.1648,0.0068,0.0800,3.4563,0.1235,constant_velocity,0,0,3.2936
200203,Base,67,0.1648,0.0068,0.0800,3.4639,0.1205,turn_left,0,1,3.3010
200203,Base,68,0.1648,0.0068,0.0800,3.4717,0.1179,decelerating,0,0,3.3087
200203,Base,69,0.1648,0.0068,0.0800,3.4795,0.1154,decelerating,0,0,3.3165
200203,Base,70,0.1648,0.0068,0.0800,3.4823,0.1078,decelerating,0,0,3.3190
200203,Base,71,0.1648,0.0068,0.0800,3.4801,0.0952,decelerating,0,0,3.3164
200203,Base,72,0.1648,0.0068,0.0800,3.4728,0.0777,decelerating,0,0,3.3088
200203,Base,73,0.1648,0.0068,0.0800,3.4605,0.0551,constant_velocity,0,0,3.2961
200203,Base,74,0.1648,0.0068,0.0800,3.4433,0.0275,constant_velocity,0,0,3.2785
200203,Base,75,0.1648,0.0068,0.0800,3.4261,-0.0003,constant_velocity,0,0,3.2613
200203,Base,76,0.1648,0.0068,0.0800,3.4089,-0.0281,constant_velocity,0,0,3.2443
200203,Base,77,0.1648,0.0068,0.0800,3.3916,-0.0558,constant_velocity,0,1,3.2274
200203,Base,78,0.1648,0.0068,0.0800,3.3744,-0.0835,constant_velocity,0,0,3.2109
200203,Base,79,0.1648,0.0068,0.0800,3.3571,-0.1109,constant_velocity,0,0,3.1944
200203,Base,80,0.1648,0.0068,0.0800,3.3397,-0.1382,constant_velocity,0,0,3.1782
200203,Base,81,0.1648,0.0068,0.0800,3.3224,-0.1654,turn_right,0,0,3.1623
200203,Base,82,0.1648,0.0068,0.0800,3.3042,-0.1920,decelerating,0,0,3.1457
200203,Base,83,0.1648,0.0068,0.0800,3.2860,-0.2186,constant_velocity,0,0,3.1293
200203,Base,84,0.1648,0.0068,0.0800,3.2628,-0.2502,constant_velocity,0,0,3.1087
200203,Base,85,0.1648,0.0068,0.0800,3.2395,-0.2816,turn_right,0,0,3.0882
200203,Base,86,0.1648,0.0068,0.0800,3.2153,-0.3123,constant_velocity,0,0,3.0671
200203,Base,87,0.1648,0.0068,0.0800,3.1910,-0.3430,constant_velocity,0,1,3.0463
200203,Base,88,0.1648,0.0068,0.0800,3.1667,-0.3736,constant_velocity,0,0,3.0259
200203,Base,89,0.1648,0.0068,0.0800,3.1422,-0.4042,constant_velocity,0,0,3.0057
200203,Base,90,0.1648,0.0068,0.0800,3.1179,-0.4348,constant_velocity,0,1,2.9859
200203,Base,91,0.1648,0.0068,0.0800,3.0935,-0.4654,constant_velocity,0,0,2.9665
200203,Base,92,0.1648,0.0068,0.0800,3.0691,-0.4959,constant_velocity,0,0,2.9475
200203,Base,93,0.1648,0.0068,0.0800,3.0447,-0.5264,constant_velocity,0,0,2.9288
200203,Base,94,0.1648,0.0068,0.0800,3.0203,-0.5568,decelerating,0,0,2.9105
200203,Base,95,0.1648,0.0068,0.0800,2.9959,-0.5874,constant_velocity,0,0,2.8927
200203,Base,96,0.1648,0.0068,0.0800,2.9666,-0.6230,constant_velocity,0,0,2.8717
200203,Base,97,0.1648,0.0068,0.0800,2.9375,-0.6586,constant_velocity,0,0,2.8514
200203,Base,98,0.1648,0.0068,0.0800,2.9084,-0.6942,constant_velocity,0,0,2.8317
200203,Base,99,0.1648,0.0068,0.0800,2.8792,-0.7298,turn_right,0,0,2.8126
200203,Base,100,0.1648,0.0068,0.0800,2.8489,-0.7645,turn_right,0,0,2.7927
200203,Base,101,0.1648,0.0068,0.0800,2.8176,-0.7983,turn_right,0,1,2.7722
200203,Base,102,0.1648,0.0068,0.0800,2.7853,-0.8311,turn_right,0,0,2.7512
200203,Base,103,0.1648,0.0068,0.0800,2.7522,-0.8630,turn_right,0,1,2.7297
200203,Base,104,0.1648,0.0068,0.0800,2.7182,-0.8938,turn_right,0,0,2.7076
200203,Base,105,0.1648,0.0068,0.0800,2.6833,-0.9237,turn_right,0,1,2.6849
200203,Base,106,0.1648,0.0068,0.0800,2.6475,-0.9524,turn_right,0,0,2.6616
200203,Base,107,0.1648,0.0068,0.0800,2.6109,-0.9801,turn_right,0,1,2.6377
200203,Base,108,0.1648,0.0068,0.0800,2.5735,-1.0068,turn_right,0,0,2.6133
200203,Base,109,0.1648,0.0068,0.0800,2.5352,-1.0324,turn_right,0,0,2.5882
200203,Base,110,0.1648,0.0068,0.0800,2.4962,-1.0567,turn_right,0,1,2.5625
200203,Base,111,0.1648,0.0068,0.0800,2.4566,-1.0797,turn_right,0,1,2.5363
200203,Base,112,0.1648,0.0068,0.0800,2.4163,-1.1016,turn_right,0,1,2.5095
200203,Base,113,0.1648,0.0068,0.0800,2.3752,-1.1220,turn_right,0,0,2.4820
200203,Base,114,0.1648,0.0068,0.0800,2.3336,-1.1413,turn_right,0,1,2.4539
200203,Base,115,0.1648,0.0068,0.0800,2.2914,-1.1592,turn_right,0,1,2.4253
200203,Base,116,0.1648,0.0068,0.0800,2.2488,-1.1759,turn_right,0,1,2.3961
200203,Base,117,0.1648,0.0068,0.0800,2.2057,-1.1913,turn_left,0,0,2.3666
200203,Base,118,0.1648,0.0068,0.0800,2.1633,-1.2080,turn_right,0,1,2.3387
200203,Base,119,0.1648,0.0068,0.0800,2.1204,-1.2234,turn_right,0,0,2.3103
200203,Base,120,0.1648,0.0068,0.0800,2.0770,-1.2376,turn_right,0,1,2.2815
200203,Base,121,0.1648,0.0068,0.0800,2.0331,-1.2506,turn_right,0,1,2.2520
200203,Base,122,0.1648,0.0068,0.0800,1.9888,-1.2623,turn_right,0,1,2.2220
200203,Base,123,0.1648,0.0068,0.0800,1.9440,-1.2725,turn_right,0,0,2.1914
200203,Base,124,0.1648,0.0068,0.0800,1.8989,-1.2814,turn_right,0,1,2.1602
200203,Base,125,0.1648,0.0068,0.0800,1.8536,-1.2888,turn_right,0,0,2.1285
200203,Base,126,0.1648,0.0068,0.0800,1.8081,-1.2947,turn_right,0,0,2.0963
200203,Base,127,0.1648,0.0068,0.0800,1.7626,-1.2992,turn_right,0,0,2.0636
200203,Base,128,0.1648,0.0068,0.0800,1.7169,-1.3023,constant_velocity,0,0,2.0305
200203,Base,129,0.1648,0.0068,0.0800,1.6711,-1.3054,decelerating,0,0,1.9977
200203,Base,130,0.1648,0.0068,0.0800,1.6253,-1.3084,decelerating,0,0,1.9654
200203,Base,131,0.1648,0.0068,0.0800,1.5747,-1.3165,turn_right,0,1,1.9336
200203,Base,132,0.1648,0.0068,0.0800,1.5187,-1.3281,turn_right,0,1,1.9013
200203,Base,133,0.1648,0.0068,0.0800,1.4626,-1.3380,turn_right,0,1,1.8688
200203,Base,134,0.1648,0.0068,0.0800,1.4061,-1.3461,turn_right,0,0,1.8360
200203,Base,135,0.1648,0.0068,0.0800,1.3494,-1.3523,decelerating,0,0,1.8029
200203,Base,136,0.1648,0.0068,0.0800,1.2926,-1.3586,decelerating,0,0,1.7709
200203,Base,137,0.1648,0.0068,0.0800,1.2310,-1.3698,decelerating,0,0,1.7412
200203,Base,138,0.1648,0.0068,0.0800,1.1645,-1.3862,decelerating,0,0,1.7146
200203,Base,139,0.1648,0.0068,0.0800,1.0931,-1.4078,turn_left,0,0,1.6920
200203,Base,140,0.1648,0.0068,0.0800,1.0175,-1.4366,constant_velocity,0,0,1.6765
200203,Base,141,0.1648,0.0068,0.0800,0.9418,-1.4654,constant_velocity,0,0,1.6647
200203,Base,142,0.1648,0.0068,0.0800,0.8662,-1.4942,turn_right,0,1,1.6568
200203,Base,143,0.1648,0.0068,0.0800,0.7897,-1.5206,turn_right,0,1,1.6503
200203,Base,144,0.1648,0.0068,0.0800,0.7125,-1.5447,turn_right,0,1,1.6453
200203,Base,145,0.1648,0.0068,0.0800,0.6345,-1.5663,turn_right,0,1,1.6417
200203,Base,146,0.1648,0.0068,0.0800,0.5559,-1.5855,turn_right,0,1,1.6396
200203,Base,147,0.1648,0.0068,0.0800,0.4767,-1.6022,turn_right,0,1,1.6390
200203,Base,148,0.1648,0.0068,0.0800,0.3970,-1.6166,decelerating,0,0,1.6399
200203,Base,149,0.1648,0.0068,0.0800,0.3174,-1.6310,decelerating,0,0,1.6449
200203,OT,0,0.0000,0.0000,0.0000,2.8904,0.2612,constant_velocity,0,0,2.9021
200203,OT,1,0.1648,0.0068,0.0800,2.8988,0.2606,constant_velocity,0,0,2.7457
200203,OT,2,0.1648,0.0068,0.0800,2.9073,0.2600,constant_velocity,0,0,2.7542
200203,OT,3,0.1648,0.0068,0.0800,2.9160,0.2594,constant_velocity,0,0,2.7628
200203,OT,4,0.1648,0.0068,0.0800,2.9247,0.2588,constant_velocity,0,0,2.7714
200203,OT,5,0.1648,0.0068,0.0800,2.9334,0.2581,constant_velocity,0,0,2.7800
200203,OT,6,0.1648,0.0068,0.0800,2.9421,0.2575,turn_right,0,1,2.7886
200203,OT,7,0.1648,0.0068,0.0800,2.9507,0.2566,turn_right,0,0,2.7971
200203,OT,8,0.1648,0.0068,0.0800,2.9593,0.2554,constant_velocity,0,0,2.8055
200203,OT,9,0.1648,0.0068,0.0800,2.9680,0.2542,constant_velocity,0,0,2.8141
200203,OT,10,0.1648,0.0068,0.0800,2.9768,0.2529,constant_velocity,0,0,2.8227
200203,OT,11,0.1648,0.0068,0.0800,2.9857,0.2516,constant_velocity,0,0,2.8315
200203,OT,12,0.1648,0.0068,0.0800,2.9948,0.2504,constant_velocity,0,0,2.8405
200203,OT,13,0.1648,0.0068,0.0800,3.0039,0.2492,constant_velocity,0,0,2.8494
200203,OT,14,0.1648,0.0068,0.0800,3.0130,0.2478,constant_velocity,0,0,2.8583
200203,OT,15,0.1648,0.0068,0.0800,3.0221,0.2465,constant_velocity,0,0,2.8673
200203,OT,16,0.1648,0.0068,0.0800,3.0312,0.2451,constant_velocity,0,0,2.8763
200203,OT,17,0.1648,0.0068,0.0800,3.0405,0.2436,constant_velocity,0,0,2.8854
200203,OT,18,0.1648,0.0068,0.0800,3.0498,0.2422,turn_right,0,0,2.8945
200203,OT,19,0.1648,0.0068,0.0800,3.0590,0.2406,turn_right,0,0,2.9036
200203,OT,20,0.1648,0.0068,0.0800,3.0682,0.2387,turn_right,0,0,2.9127
200203,OT,21,0.1648,0.0068,0.0800,3.0773,0.2365,turn_right,0,0,2.9215
200203,OT,22,0.1648,0.0068,0.0800,3.0862,0.2340,constant_velocity,0,0,2.9302
200203,OT,23,0.1648,0.0068,0.0800,3.0951,0.2314,turn_right,0,0,2.9389
200203,OT,24,0.1648,0.0068,0.0800,3.1040,0.2286,turn_right,0,0,2.9475
200203,OT,25,0.1648,0.0068,0.0800,3.1128,0.2254,turn_right,0,0,2.9561
200203,OT,26,0.1648,0.0068,0.0800,3.1215,0.2220,turn_left,0,1,2.9646
200203,OT,27,0.1648,0.0068,0.0800,3.1303,0.2191,constant_velocity,0,0,2.9731
200203,OT,28,0.1648,0.0068,0.0800,3.1391,0.2161,turn_left,0,1,2.9816
200203,OT,29,0.1648,0.0068,0.0800,3.1479,0.2135,constant_velocity,0,0,2.9903
200203,OT,30,0.1648,0.0068,0.0800,3.1568,0.2109,constant_velocity,0,0,2.9989
200203,OT,31,0.1648,0.0068,0.0800,3.1656,0.2083,constant_velocity,0,0,3.0076
200203,OT,32,0.1648,0.0068,0.0800,3.1745,0.2056,constant_velocity,0,0,3.0162
200203,OT,33,0.1648,0.0068,0.0800,3.1833,0.2030,constant_velocity,0,0,3.0248
200203,OT,34,0.1648,0.0068,0.0800,3.1922,0.2003,constant_velocity,0,0,3.0335
200203,OT,35,0.1648,0.0068,0.0800,3.2011,0.1975,constant_velocity,0,0,3.0423
200203,OT,36,0.1648,0.0068,0.0800,3.2100,0.1949,constant_velocity,0,0,3.0510
200203,OT,37,0.1648,0.0068,0.0800,3.2188,0.1924,constant_velocity,0,0,3.0596
200203,OT,38,0.1648,0.0068,0.0800,3.2274,0.1899,constant_velocity,0,0,3.0680
200203,OT,39,0.1648,0.0068,0.0800,3.2359,0.1873,constant_velocity,0,0,3.0764
200203,OT,40,0.1648,0.0068,0.0800,3.2443,0.1846,turn_right,0,0,3.0846
200203,OT,41,0.1648,0.0068,0.0800,3.2525,0.1816,turn_left,0,1,3.0926
200203,OT,42,0.1648,0.0068,0.0800,3.2607,0.1789,turn_left,0,0,3.1007
200203,OT,43,0.1648,0.0068,0.0800,3.2688,0.1764,turn_left,0,0,3.1086
200203,OT,44,0.1648,0.0068,0.0800,3.2770,0.1741,turn_left,0,0,3.1167
200203,OT,45,0.1648,0.0068,0.0800,3.2853,0.1719,turn_left,0,0,3.1249
200203,OT,46,0.1648,0.0068,0.0800,3.2939,0.1700,turn_left,0,0,3.1333
