step,scenario_id,obs_id,mode,timestep,pred_x,pred_y
69,0,0,constant_velocity,6,0.9245,0.4536
69,0,0,constant_velocity,8,0.7221,0.4422
69,0,0,constant_velocity,10,0.5077,0.4230
69,0,0,constant_velocity,12,0.2874,0.3858
69,0,0,constant_velocity,14,0.0805,0.3391
69,1,0,constant_velocity,0,1.4800,0.5000
69,1,0,constant_velocity,2,1.3314,0.4879
69,1,0,constant_velocity,4,1.1941,0.4871
69,1,0,constant_velocity,6,1.0704,0.5119
69,1,0,constant_velocity,8,0.9587,0.5539
69,1,0,constant_velocity,10,0.8441,0.5997
69,1,0,constant_velocity,12,0.7124,0.6440
69,1,0,constant_velocity,14,0.5837,0.6768
70,2,0,constant_velocity,0,1.4000,0.5000
70,2,0,constant_velocity,2,1.2518,0.4960
70,2,0,constant_velocity,4,1.1036,0.4957
70,2,0,constant_velocity,6,0.9530,0.5030
70,2,0,constant_velocity,8,0.8022,0.4935
70,2,0,constant_velocity,10,0.6436,0.4607
70,2,0,constant_velocity,12,0.4853,0.4256
70,2,0,constant_velocity,14,0.3256,0.3943
70,4,0,constant_velocity,0,1.4000,0.5000
70,4,0,constant_velocity,2,1.2510,0.5064
70,4,0,constant_velocity,4,1.1167,0.5240
70,4,0,constant_velocity,6,0.9884,0.5433
70,4,0,constant_velocity,8,0.8565,0.5724
70,4,0,constant_velocity,10,0.7379,0.5756
70,4,0,constant_velocity,12,0.6041,0.5675
70,4,0,constant_velocity,14,0.4721,0.5490
70,13,0,constant_velocity,0,1.4000,0.5000
70,13,0,constant_velocity,2,1.2520,0.5256
70,13,0,constant_velocity,4,1.1045,0.5626
70,13,0,constant_velocity,6,0.9656,0.6227
70,13,0,constant_velocity,8,0.8312,0.6934
70,13,0,constant_velocity,10,0.6829,0.7650
70,13,0,constant_velocity,12,0.5364,0.8540
70,13,0,constant_velocity,14,0.3916,0.9435
71,5,0,constant_velocity,0,1.3200,0.5000
71,5,0,constant_velocity,2,1.1730,0.4914
71,5,0,constant_velocity,4,1.0332,0.4775
71,5,0,constant_velocity,6,0.8891,0.4624
71,5,0,constant_velocity,8,0.7152,0.4476
71,5,0,constant_velocity,10,0.5339,0.4511
71,5,0,constant_velocity,12,0.3580,0.4556
71,5,0,constant_velocity,14,0.1944,0.4472
71,10,0,constant_velocity,0,1.3200,0.5000
71,10,0,constant_velocity,2,1.1681,0.5045
71,10,0,constant_velocity,4,1.0259,0.5193
71,10,0,constant_velocity,6,0.8941,0.5430
71,10,0,constant_velocity,8,0.7636,0.5569
71,10,0,constant_velocity,10,0.6504,0.5823
71,10,0,constant_velocity,12,0.5487,0.6075
71,10,0,constant_velocity,14,0.4343,0.6397
71,0,0,constant_velocity,0,1.3200,0.5000
71,0,0,constant_velocity,2,1.1384,0.4915
71,0,0,constant_velocity,4,0.9320,0.4665
71,0,0,constant_velocity,6,0.7106,0.4559
71,0,0,constant_velocity,8,0.4884,0.4600
71,0,0,constant_velocity,10,0.2665,0.4685
71,0,0,constant_velocity,12,0.0350,0.4835
71,0,0,constant_velocity,14,-0.2057,0.5065
72,1,0,constant_velocity,0,1.2400,0.5000
72,1,0,constant_velocity,2,1.0895,0.5002
72,1,0,constant_velocity,4,0.9434,0.5181
72,1,0,constant_velocity,6,0.8031,0.5563
72,1,0,constant_velocity,8,0.6737,0.5986
72,1,0,constant_velocity,10,0.5550,0.6290
72,1,0,constant_velocity,12,0.4428,0.6504
72,1,0,constant_velocity,14,0.3378,0.6844
72,9,0,constant_velocity,0,1.2400,0.5000
72,9,0,constant_velocity,2,1.0898,0.5104
72,9,0,constant_velocity,4,0.9539,0.5336
72,9,0,constant_velocity,6,0.8371,0.5693
72,9,0,constant_velocity,8,0.7231,0.6081
72,9,0,constant_velocity,10,0.6118,0.6403
72,9,0,constant_velocity,12,0.4878,0.6817
72,9,0,constant_velocity,14,0.3428,0.7115
72,14,0,constant_velocity,0,1.2400,0.5000
72,14,0,constant_velocity,2,1.0871,0.4942
72,14,0,constant_velocity,4,0.9161,0.4937
72,14,0,constant_velocity,6,0.7307,0.4978
72,14,0,constant_velocity,8,0.5495,0.5036
72,14,0,constant_velocity,10,0.3847,0.5279
72,14,0,constant_velocity,12,0.2473,0.5492
72,14,0,constant_velocity,14,0.1315,0.5727
73,1,0,constant_velocity,0,1.1600,0.5000
73,1,0,constant_velocity,2,1.0121,0.5055
73,1,0,constant_velocity,4,0.8725,0.5313
73,1,0,constant_velocity,6,0.7340,0.5649
73,1,0,constant_velocity,8,0.5975,0.6144
73,1,0,constant_velocity,10,0.4655,0.6602
73,1,0,constant_velocity,12,0.3268,0.6919
73,1,0,constant_velocity,14,0.2096,0.7273
73,3,0,constant_velocity,0,1.1600,0.5000
73,3,0,constant_velocity,2,1.0106,0.5057
73,3,0,constant_velocity,4,0.8943,0.5122
73,3,0,constant_velocity,6,0.7659,0.5317
73,3,0,constant_velocity,8,0.6348,0.5561
73,3,0,constant_velocity,10,0.5099,0.5904
73,3,0,constant_velocity,12,0.3839,0.6402
73,3,0,constant_velocity,14,0.2514,0.6730
73,6,0,constant_velocity,0,1.1600,0.5000
73,6,0,constant_velocity,2,1.0117,0.5093
73,6,0,constant_velocity,4,0.8738,0.5095
73,6,0,constant_velocity,6,0.7378,0.4859
73,6,0,constant_velocity,8,0.6256,0.4531
73,6,0,constant_velocity,10,0.5276,0.4183
73,6,0,constant_velocity,12,0.4273,0.3644
73,6,0,constant_velocity,14,0.3044,0.3179
74,0,0,constant_velocity,0,1.0800,0.5000
74,0,0,constant_velocity,2,0.9289,0.5087
74,0,0,constant_velocity,4,0.8075,0.5214
74,0,0,constant_velocity,6,0.6852,0.5400
74,0,0,constant_velocity,8,0.5555,0.5620
74,0,0,constant_velocity,10,0.4046,0.5752
74,0,0,constant_velocity,12,0.2582,0.5802
74,0,0,constant_velocity,14,0.1168,0.5883
74,1,0,constant_velocity,0,1.0800,0.5000
74,1,0,constant_velocity,2,0.9135,0.4946
74,1,0,constant_velocity,4,0.7586,0.4967
74,1,0,constant_velocity,6,0.6199,0.5032
74,1,0,constant_velocity,8,0.4953,0.5103
74,1,0,constant_velocity,10,0.3885,0.5268
74,1,0,constant_velocity,12,0.2780,0.5244
74,1,0,constant_velocity,14,0.1761,0.5262
74,6,0,constant_velocity,0,1.0800,0.5000
74,6,0,constant_velocity,2,0.9316,0.5012
74,6,0,constant_velocity,4,0.7653,0.4921
74,6,0,constant_velocity,6,0.5905,0.4798
74,6,0,constant_velocity,8,0.4125,0.4801
74,6,0,constant_velocity,10,0.2406,0.4895
74,6,0,constant_velocity,12,0.0756,0.5215
74,6,0,constant_velocity,14,-0.0865,0.5634
75,2,0,constant_velocity,0,1.0000,0.5000
75,2,0,constant_velocity,2,0.8489,0.5071
75,2,0,constant_velocity,4,0.7100,0.5417
75,2,0,constant_velocity,6,0.5640,0.5809
75,2,0,constant_velocity,8,0.4359,0.6203
75,2,0,constant_velocity,10,0.3153,0.6593
75,2,0,constant_velocity,12,0.1951,0.6875
75,2,0,constant_velocity,14,0.0634,0.7347
75,3,0,constant_velocity,0,1.0000,0.5000
75,3,0,constant_velocity,2,0.8466,0.4992
75,3,0,constant_velocity,4,0.6962,0.5166
75,3,0,constant_velocity,6,0.5433,0.5391
75,3,0,constant_velocity,8,0.3871,0.5745
75,3,0,constant_velocity,10,0.2323,0.6215
75,3,0,constant_velocity,12,0.0576,0.6652
75,3,0,constant_velocity,14,-0.1221,0.7067
75,4,0,constant_velocity,0,1.0000,0.5000
75,4,0,constant_velocity,2,0.8384,0.5000
75,4,0,constant_velocity,4,0.6825,0.4985
75,4,0,constant_velocity,6,0.5429,0.4973
75,4,0,constant_velocity,8,0.4214,0.5065
75,4,0,constant_velocity,10,0.3068,0.5378
75,4,0,constant_velocity,12,0.2112,0.5715
75,4,0,constant_velocity,14,0.1318,0.6035
76,1,0,constant_velocity,0,0.9200,0.5000
76,1,0,constant_velocity,2,0.7635,0.5080
76,1,0,constant_velocity,4,0.6245,0.5178
76,1,0,constant_velocity,6,0.4851,0.5242
76,1,0,constant_velocity,8,0.3287,0.5409
76,1,0,constant_velocity,10,0.1796,0.5757
76,1,0,constant_velocity,12,0.0408,0.6037
76,1,0,constant_velocity,14,-0.0918,0.6231
76,3,0,constant_velocity,0,0.9200,0.5000
76,3,0,constant_velocity,2,0.7638,0.5028
76,3,0,constant_velocity,4,0.6043,0.5114
76,3,0,constant_velocity,6,0.4547,0.5069
76,3,0,constant_velocity,8,0.3135,0.5027
76,3,0,constant_velocity,10,0.1894,0.4807
76,3,0,constant_velocity,12,0.0799,0.4555
76,3,0,constant_velocity,14,-0.0245,0.4071
76,6,0,constant_velocity,0,0.9200,0.5000
76,6,0,constant_velocity,2,0.7636,0.5207
76,6,0,constant_velocity,4,0.6140,0.5635
76,6,0,constant_velocity,6,0.4766,0.6168
76,6,0,constant_velocity,8,0.3461,0.6732
76,6,0,constant_velocity,10,0.2157,0.7258
76,6,0,constant_velocity,12,0.0971,0.7849
76,6,0,constant_velocity,14,-0.0194,0.8535
77,11,0,constant_velocity,0,0.8400,0.5000
77,11,0,constant_velocity,2,0.7027,0.5013
77,11,0,constant_velocity,4,0.5881,0.5021
77,11,0,constant_velocity,6,0.4678,0.5018
77,11,0,constant_velocity,8,0.3481,0.4964
77,11,0,constant_velocity,10,0.2269,0.4743
77,11,0,constant_velocity,12,0.1120,0.4411
77,11,0,constant_velocity,14,-0.0133,0.4055
77,0,0,constant_velocity,0,0.8400,0.5000
77,0,0,constant_velocity,2,0.6624,0.4968
77,0,0,constant_velocity,4,0.4711,0.4742
77,0,0,constant_velocity,6,0.2853,0.4491
77,0,0,constant_velocity,8,0.1070,0.4163
77,0,0,constant_velocity,10,-0.0670,0.3828
77,0,0,constant_velocity,12,-0.2508,0.3374
77,0,0,constant_velocity,14,-0.4319,0.2797
77,1,0,constant_velocity,0,0.8400,0.5000
77,1,0,constant_velocity,2,0.6562,0.4946
77,1,0,constant_velocity,4,0.4696,0.4911
77,1,0,constant_velocity,6,0.2815,0.4940
77,1,0,constant_velocity,8,0.0906,0.5038
77,1,0,constant_velocity,10,-0.1065,0.5130
77,1,0,constant_velocity,12,-0.3207,0.5206
77,1,0,constant_velocity,14,-0.5365,0.5365
78,3,0,constant_velocity,0,0.7600,0.5000
78,3,0,constant_velocity,2,0.6124,0.5146
78,3,0,constant_velocity,4,0.4751,0.5337
78,3,0,constant_velocity,6,0.3304,0.5485
78,3,0,constant_velocity,8,0.1845,0.5459
78,3,0,constant_velocity,10,0.0320,0.5370
78,3,0,constant_velocity,12,-0.1127,0.5327
78,3,0,constant_velocity,14,-0.2765,0.5146
78,7,0,constant_velocity,0,0.7600,0.5000
78,7,0,constant_velocity,2,0.6073,0.5022
78,7,0,constant_velocity,4,0.4763,0.5169
78,7,0,constant_velocity,6,0.3396,0.5152
78,7,0,constant_velocity,8,0.2089,0.4896
78,7,0,constant_velocity,10,0.0621,0.4657
78,7,0,constant_velocity,12,-0.0915,0.4216
78,7,0,constant_velocity,14,-0.2461,0.3892
78,10,0,constant_velocity,0,0.7600,0.5000
78,10,0,constant_velocity,2,0.6097,0.4961
78,10,0,constant_velocity,4,0.4595,0.4823
78,10,0,constant_velocity,6,0.3239,0.4687
78,10,0,constant_velocity,8,0.2005,0.4749
78,10,0,constant_velocity,10,0.0664,0.4723
78,10,0,constant_velocity,12,-0.0725,0.4500
78,10,0,constant_velocity,14,-0.2014,0.4256
79,1,0,constant_velocity,0,0.6800,0.5000
79,1,0,constant_velocity,2,0.5317,0.4914
79,1,0,constant_velocity,4,0.3775,0.5050
79,1,0,constant_velocity,6,0.2275,0.5159
79,1,0,constant_velocity,8,0.0843,0.5130
79,1,0,constant_velocity,10,-0.0598,0.5090
79,1,0,constant_velocity,12,-0.2075,0.5119
79,1,0,constant_velocity,14,-0.3569,0.5164
79,6,0,constant_velocity,0,0.6800,0.5000
79,6,0,constant_velocity,2,0.5280,0.4983
79,6,0,constant_velocity,4,0.3814,0.4967
79,6,0,constant_velocity,6,0.2254,0.5061
79,6,0,constant_velocity,8,0.0830,0.5172
79,6,0,constant_velocity,10,-0.0460,0.5256
79,6,0,constant_velocity,12,-0.1680,0.5375
79,6,0,constant_velocity,14,-0.2829,0.5479
79,0,0,constant_velocity,0,0.6800,0.5000
79,0,0,constant_velocity,2,0.5234,0.5037
79,0,0,constant_velocity,4,0.3653,0.4866
79,0,0,constant_velocity,6,0.2152,0.4627
79,0,0,constant_velocity,8,0.0677,0.4215
79,0,0,constant_velocity,10,-0.0788,0.3681
79,0,0,constant_velocity,12,-0.2340,0.3047
79,0,0,constant_velocity,14,-0.3870,0.2261
